tweet,subtask_a,subtask_b,subtask_c
कितीदा नव्याने तुला अठवावे डोळ्यांतले पाणी नव्याने वहावे कितीदा झुरावे तुझ्याच साठी कितीदा म्हणावे तुझे गीत ओठी कितीदा…,not offensive,,
माझ्या भावाचे खाते महापे नवी मुंबई मध्ये गणेश टूर्स अँड ट्रॅव्हल्स या नावाने आहे तरी त्या शाखेची सेवा…,not offensive,,
पवार समजणे सोपे नाहीये आजचा फोटो साहेब दादा ताई भाजप वा…,not offensive,,
यांना फासावर गेलेला शेतकरी दिसत नाही त्याचं उध्वस्त झालेलं घर दिसत नाही हंबरडा फोडणारी लेकरं आणि जनावरं दिसत ना…,not offensive,,
ज्येष्ठ व उच्चविद्याविभूषित अभिनेत्री लीला चिटणीस यांची आज जयंती हिंदी चित्रपटातील वात्सल्यसिंधू आई म्ह…,not offensive,,
जोपर्यंत मराठी माणस सारख्या मराठीत सेवा न देणाऱ्या कंपन्यांच्या वस्तू खरेदी करण बंद करत…,not offensive,,
मुंबई पोलिसांवर अविश्वास दाखवून त्यांची बदनामी करणाऱ्या कंगना रानौतला विमान तळावरून घरी जाताना वाय प्लस दर्जाची सुरक्षा क…,not offensive,,
आंदोलन बाळासाहेब आंबेडकर यांच्या नेतृत्वाखाली सर्व संघटनांना सोबत घेऊन कामगारांचा तीव्र क…,not offensive,,
१९३९ साली खोती पद्धत रद्द करून शासनाला कूळ कायदा बनविण्यास भाग पाडणारे आगरी समाजातील नेते नारायण नागो पाटील प्रकल्पग्रस्ताना…,not offensive,,
आपल्या लाडक्या अवधूतदादाच्या युट्युब चॅनेलवर लवकरच येतेय सोन्याच्या मधानं भिजलंय लावणी तुमच्यासाठी नक्कीच इथे टा…,not offensive,,
शेतकरी आज खरंच खुश दिसतोय याच हे उत्तम उदाहरण चार एकर कोथिंबीरीला ४१ दिवसात जेव्हा १२ लाख ५० हजार रूपये मिळाले,not offensive,,
बोनस चित्रपटाच्या चित्रिकरणाच्या वेळेच्या या गोष्टी माहित आहे का तुम्हाला?,not offensive,,
अजूनही हिंदी लादत आहे भाषिकांवर ?आपण फोन केला की कोरोनामुक्तीच्या हिंदीत…,not offensive,,
माणुसकीचे असावे माणसाला छंद तेंव्हाच जोडले जातात मनाशी मनाचे रेशमी बंध या ठिकाणी आहेत फॉलो करून अनफॉलो करणारेच…,not offensive,,
तो माझ्यात मैत्रीण शोधतोय आणि मी त्याची प्रेयसी बनण्याच्या प्रयत्नात दोघेही असफल या न संपणाऱ्या युद्धात …,not offensive,,
कर्म कायम धर्मा पेक्षा श्रेष्ठ राहिलयं कारण धर्म करून तुम्ही देवाकडे याचना करता परंतु कर्म केल्यावर देवाला स्वत …,not offensive,,
महाराष्ट्रातील सध्याच्या सरकारने नीटपणे बाजू न मांडल्यानेच स्थगिती मिळाली असे विरोधकांनी म्हणायचे आणि आधीच्या सरकारने तयारी…,not offensive,,
पुणे नाशिक महामार्गावरील मोशी टोलनाक्यावर वाहनांच्या रांगा लागल्यात,not offensive,,
महाराष्ट्राकडून ला बाबरी मज्जिद पाडण्यात आली आणि आज ला महाराष्ट्र पोलिसाकडून मुंबईमधली बाबरी मशीद…,not offensive,,
वर चीन सोबत असलेल्या स्थितीवर रक्षा मंत्री च लोकसभेत संबोधन जेवढे सांगता येईल तेवढे सांगितले आता अश्यावेळी ते मंद…,not offensive,,
प्रत्येक आंदोलनाला एक इतिहास व एक भविष्य असते स्वातंत्र्याची लढाई संयुक्त महाराष्ट्र चळवळ गोवा मुक्ती संग्राम व…,not offensive,,
हिंदूस्थान माझा देश अशा कट व्याना इथे खपवून घेतले जाणार नाही …,not offensive,,
महत्वाचा प्रश्न आहे रोजगार निर्मिती चे धोरण आणि सातत्यपूर्ण प्रयत्न सरकारकडून व्हावे लागतात तरच पुढील वर्षांनी…,not offensive,,
पाहा महाराष्ट्रातील आजचे आकडे काय आहेत,not offensive,,
बघू आजचा पोल कोणाच्या बाजूने जास्त येतो ते,not offensive,,
मामहापौर ताई आपण आज च्या पत्रकाराशी बोलताना हिंदीत संवाद साधला महाराष्ट्राची राज्यभाषा…,not offensive,,
आवताण द्यायचं नाय नाअन दिलाय तर डांगीत पाय घालून पळायचं नायगाण ने नाही गु अन हगणे चाले जुहू अशी गत तुझी भेंडी,not offensive,,
नासधूस झालेल पीक बिचारा ऊघड्या डोळ्यानं पाहतो अधिकारी येऊन पीकाचा पंचनामा करून निघून जातो नुकसान झा…,not offensive,,
सोडले तर सर्व पंथातील लोक स्वत च्या पवित्र ग्रंथाबद्दल जागरुक असतातपठण करतातघरोघरी प्रत जतन करतात अनेक हिंदूत्ववा…,not offensive,,
कमी पैस्यांत शिक्षण होत एव्हड समजलं तरी खुप झालं आता तुला खाजगीकरण व आरक्षण हे वेगळे विषय आहेत हे…,not offensive,,
त्यात पण राष्ट्रवादीची नाजायज औलाद विधवा विलापाला पुढे राहिली असतीसत्ता यांचीविषय राज्याचा तरी अपे…,not offensive,,
किती रंगवीशी रंग रंग भरले डोयात माझ्यासाठी शिरीरंग रंग खेये आभायात बहिणाबाई चौधरी…,not offensive,,
रोहित धोनी नव्हे तर हे ३ क्रिकेटर्स आयपीएल २०२०मध्ये पटकावतील सर्वाधिक षटकार मारण्याचा अवॉर्ड…,not offensive,,
मराठवाडा विदर्भासाठी आनंद वार्ता कोटा अखेर रद्द,not offensive,,
आणि बालपणी ऑटोग्राफ देणाऱ्या क्रिकेटरने पेन नेल्यामुळे ढसाढसा रडलेल्या स्टारची गोष्ट वाचा,not offensive,,
सन २०२० २०२१ या वर्षात मराठा समाजाला नोकऱ्या आणि शैक्षणिक संस्थामध्ये आरक्षणाचा लाभ मिळणार नाही …,not offensive,,
मित्र आरश्या सारखे असतात,not offensive,,
तुझ्या हिश्श्याचं चांदणं अजून छतावर तसंच आहे आलीस कधी चुकून तर अंधाराला विकून जा कोपऱ्यात पडलेला चंद्र तेवढा ज…,not offensive,,
आपन गोटया खेळायच्या फक्त,not offensive,,
अकबराच्या सहिष्णु प्रतिमेमागचं सत्य जाणून घ्या हा इतिहास धक्कादायक आहे,not offensive,,
च्यायला हे बरं आहे म्हणजे आत्तापर्यंत मनमोहन सिंगांवर कोणीही उठून काहीही बोलायचं मग त्यामध्ये शि…,not offensive,,
मनात खूप काही असतं पण सांगता येत नाही कसली भीती असते माहीत नाही कधी कधी नात्यातला गुंता सोडवण्यापेक्षा शां…,not offensive,,
तुला समजला नां मंद सैनिकांना अस उलट मराठी कळत,not offensive,,
ट्विटरवर जे लोक टीएलवर याविषयांवर सर्वात जास्त ट्विटस करत असतात तेच लोक सर्वात जास्त इतर…,not offensive,,
तुम्ही धीर किती धरता तो धीर धरण्याचं सामर्थ्य तुमच्यात किती ह्या गोष्टीला आयुष्यात जास्त महत्व आहे श्रीकृष्ण…,not offensive,,
आणि राहिला विषय पदाचा ज्या वेळेला गुलाम लाचार आणि सतरंज्या उच…,not offensive,,
सरकारने आणि मीडिया ने रिह्या सुशांत आणि कंगना यांना जेवढं गांभीर्याने घेतला तितकंच राहुल गांधी ला घेतला असत तर थो…,not offensive,,
तुम्हाला कसे माहीत नाही तेकिती बाजू घेणार तिची प्रसिद्धीसाठी तोंडात येईल ते बोलते,not offensive,,
जर प्रेमाची परिभाषा जणून घ्यायची असेल तर मग आधी तुम्ही स्वःतावर प्रेम करायला शिकाकारण जो व्यक्ती स्वःतावर प्रेम कर…,not offensive,,
मराठा आरक्षण प्रकरण विस्तारित खंडपीठाकडे सोपवलं गेलं आहे पण मराठा आरक्षणाला तात्पुरती स्थगिती देण्यात आली आहे यावर…,not offensive,,
प्रीमियर लीग अवघ्या पाच दिवसांवर येऊन ठेपली आहे या हंगामात सर्वाधिक गोल्स कोण करेल?,not offensive,,
खोटेपणा आणि मोठेपणा दाखवून माणसं जोडता येतात पण ते टिकवता येत नाही जे काही आहे ते रियल आहे अस करा की आपला स्व…,not offensive,,
करोनाच्या प्रादुर्भावामुळे सात महिन्यांपूर्वी भूमिपूजन होऊनही कागदावरच राहिलेल्या बहुचर्चित समूह पुनर्विकास…,not offensive,,
जीवनात त्याच गोष्टी करण्यात मजा आहे ज्या गोष्टीला लोक म्हणतात की तुला हे कधीच जमणार नाही शुभ सकाळ शिव…,not offensive,,
आयुष्य इतक सुंदर नसतं जर तुझी एन्ट्री झाली नसती हसत खेळत रडखडत डोक्यावर ती प्रेमाची टपली पडली नसती,not offensive,,
माणुसकीचे असावे माणसाला छंद तेंव्हाच जोडले जातात मनाशी मनाचे रेशमी बंध या ठिकाणी आहेत फॉलो करून अनफॉलो करणा…,not offensive,,
भाजपचे खासदार च्या आयटी सेल संदर्भात काय म्हणतात ते वाचा,not offensive,,
आणि त्यांच्या निष्ठावंत समर्थकांची खरच गोची झालीये त्यांनाही आतून पटलं नसणार हे पण…,not offensive,,
एकाचे शंभर करायला वेळ लागत नाही मात्र शून्याचा एक करायला वेळ लागतो हा नियम खुद्द सचिन तेंडुलकरलाही लागू झाला १००…,not offensive,,
तीन हजार आठशे चारशे म्हणून एखाद्याला हसण्यापुर्वी आपण किती चुका करीत असतो हे एकदा पाहायला हवे,not offensive,,
ह्या अन त्या जोरजोरात प्रश्न विचारणाऱ्या पत्रकारांच्या डोक्यावर परिणाम झालाय वाटत त्यांना हे काका पोस्टमन आहेत…,not offensive,,
शरीर नेहमी उष्ण असणे हिरड्यांतून रक्त येणे शरिराची आग होणे अंगावर गां…,not offensive,,
आठवले पक्षाचा कार्यकर्त्यांकडे बघितलं की असं वाटत की संविधान फक्त बाबासाहेबानी बनवलाय म्हणून आम्ही मानणार आणि जर दु…,not offensive,,
राज्य छोटे असले तरी चालेल पण स्वतःच असावं त्यामुळे स्वतःचं अस्तित्व निर्माण करा जग तुमचा आदर करेल,not offensive,,
जीवनात एक तरी असा मित्र बनवा जो आपले दुःख न विचारता फक्त आपल्या हावभाव व चेहऱ्यावरुन ते ओळखू शकेल,not offensive,,
चषक जिंकल्यावर कॅप्टन कुल धोनी अचानक कुठे गायब होतो? वाचा कौतुकास्पद उत्तर,not offensive,,
शिवजन्मभूमी भगवा शालू घेऊन नटली निसर्गाची माया,not offensive,,
काही वर्षांपूर्वी घरात गणेश स्थापना केली या कारणावरून काही दलित बंधूंना वाळीत टाकणारे स्वयंघोषित रिपब्लिकन नेते आज देवळाचं रा…,not offensive,,
येत्या काळात ड्रग ही आवश्यकता का बनते बिचारे कलाकार का बळी पडतात ड्रग ही आवश्यकता असल्याने तो गुन्हा ठ…,not offensive,,
राज्याचे मुख्यमंत्री उध्दव कंगनाच्या मागे हात धुऊन मागे लागले आहेत बायकांच्या मागे…,not offensive,,
जर खरच मानसिक समाधान ही जगातली सगळ्यात मोठी श्रीमंती असेल तर वातानुकूलित चारचाकी मध्ये फिरणाऱ्या नोकरदारापेक्षा रोडवर…,not offensive,,
शेजारच्यांच्या घरी जाऊन रविवारचा सिनेमा पाहताना जाहिरात लागल्यावर जेवण आणि पाणी पिण्याची आठवण व्हा…,not offensive,,
ज्येष्ठ व उच्चविद्याविभूषित अभिनेत्री लीला चिटणीस यांची आज जयंती हिंदी चित्रपटातील वात्सल्यसिंधू आई म्हणून त्या…,not offensive,,
चा स्वस्त वेरिएंट कंपनीच्या साइट वर झाला लिस्ट येईल लवकरच,not offensive,,
क्रेडिट कार्ड वापरताय? या गोष्टींचे भान ठेवले नाही तर मोठ्या समस्यांना सामोरे जावे लागेल,not offensive,,
मिट्रो कोथरुड मध्ये टेस्टिंग सेंटर कुठे आहे एनी आयडिया? आणि पॉसिटीव्ह आल्यानंतर चे प्रोटोकॉलस स्टेप्स बद्दल कोणाला काही आ…,not offensive,,
कोणाही ‘टॉम डिक आणि हॅरीनं मुख्यमंत्र्यांचा केलेला अनादर स्वीकारार्ह नाही जलील यांचा कंगनाला टोलाखासदार इम्तियाज…,not offensive,,
नशीबवान खूपच नशीबवान मग येतात अजूनही ची पूर्ण जाहिरात न बघणारे (कारण ते च्या बाईलवेड्या फालतू मालि…,not offensive,,
म्हणून गप्प आहेत?????? मान…,not offensive,,
इमारत पुन्हा उभी राहील परंतु सरकार पडेल ते पुन्हा उभे राहील काय ?,not offensive,,
ची मराठी वर लक्ष्य द्या असं वाटतंय तोंडात पान मसाला घालून बोलू राहिला आहे,not offensive,,
माझे मित्र जेव्हा मी त्यांना पार्टी देतो तेव्हा असे खातात पितात की जन्मल्या पासून काही खाल्लच नाही आहे,not offensive,,
आणि रिया…,not offensive,,
ॐ जैसे लाखोलीचें धान्य । निवडून वेंचितां होतें मान्य । सगट मानितां अमान्य । देव क्षोभे ।। काहिण्या कथा गोष्टी पवाड ।…,not offensive,,
राज्यात उभारण्यात आलेल्या जम्बो कोविड सेंटरमधील परिस्थितीकडे सरकारचं लक्ष वेधत फडणवीस यांनी सरकारवर टीका केली आले…,not offensive,,
मुख्यमंत्री बंगला दुरुस्ती साठी कोटी आणि विदर्भ पूरग्रस्त लोकांसाठी कोटी हीच का तुमची राज्याच्या…,not offensive,,
तमिळनाडूचा मेकॅनिकल इंजिनीयर आयपीएलमध्ये करोडपती होतो तेव्हा,not offensive,,
हे प्रकाशित हो…,not offensive,,
विराटशी तुलना करणे सोडा मी तर त्याच्या आसपासही नाही,not offensive,,
आपली घरं जळत आहेत दुसऱ्यांच्या घरांवर आग लागलेली बघायचं बंद करा कारवाई योग्य आहे परंतु कोरोना अर्थव्यवस्था महागाई…,not offensive,,
जर खरच मानसिक समाधान ही जगातली सगळ्यात मोठी श्रीमंती असेल तर वातानुकूलित चारचाकी मध्ये फिरणाऱ्या नोकरदारापेक्षा…,not offensive,,
टाळेबंदीमुळे नोकरीवर गदा रोजगाराच्या शोधासाठी वाहतुकीचा अभाव उपनगरी गाडय़ा बंद असल्याने पालघर जिल्ह्य़ातील…,not offensive,,
आज उद्या रक्तदान करण्याचा विचार आहे फोटोचा आणि याचं काही कनेक्शन नाही फोटो छान दिसतोय असं वाटलं म्हणून टाकला कसा…,not offensive,,
मी पण उद्या राज्यपालांची भेट घेणार आणि २०१४ साली लोकसभा निवडणुकीत मोदीनी १५ लाख रुपये देण्याचा आश्वासन…,not offensive,,
मदराशा चा भोंगा बंद करा अशी विनंती केल्यावर तोंडात केळ घेऊन बसलेली वर्षानुवर्षे पावसाळ्यात गटारी साफ न कर…,not offensive,,
छत्रपती संभाजी महाराज यांच्या नावाने गेल्या कित्येक वर्षांपासून बिडी विकणाऱ्या कंपनीला अखेर दणका बसला आहे संभाजी…,not offensive,,
होणे कुटुंब व्यवस्थेला हादरा देणारं आहे मग ते कोणा एका साथीदाराची इच्छा आहे म्हणून किंवा परस्पर संमतीने,not offensive,,
आपल्या आई वडिलांच्या भगीरथ प्रयत्नांनंतर आपला जन्म झाला तो देखील महाराष्ट्रात राज्याची मातृ…,not offensive,,
एका लायकी नसलेल्या बाईने आपल्या मुंबईला पाकिस्तान म्हणून संबोधले आणि केंद्र सरकारने तिला जाब विचारायचा सोडून तिच्या…,not offensive,,
हो त्यांना कधी कधी सोन्या हाक मारतो आम्ही आता दादा बिहार ला आहेत तिकडे जाऊन सोन्या सारखा हागुन नका…,not offensive,,
फेसबुकच्या चावडीचे खुद्द मालक मार्क झुकरबर्ग यांच्याबद्दल १० अफलातून गोष्टी,not offensive,,
शांत व प्रसन्न मन हे शेवटचे असे हत्यार आहे की जे जीवनातील कोणत्याही प्रकारच्या आव्हानांना सामोरे जाण्यास सज्ज असते,not offensive,,
मंद गंधित बागेतून पाहिले तुला जातांना फुलासोबत लाजून तू प्रणय गीत गातांना (माझ्या बागेतील फुले भाग ६),not offensive,,
रिलायंस जिओ ला मिळालेल्या प्रचंड यशाचं रहस्य काय आहे? समजून घ्या,not offensive,,
मी पण उद्या राष्ट्रपतीची भेट घेणार आणि २०१४ साली लोकसभा निवडणुकीत मोदीनी १५ लाख रुपये देण्याचा आश्वासन दिले होते …,not offensive,,
आपल्यापासून लपवला गेलेला रस्ता अपघात झाल्यास सरकारने पीडितांना भरपाई देण्याचा महत्वपूर्ण नियम,not offensive,,
काटे च्या चांगलेच काटे रुतलेली दिसतात अरे बावळट मानसा तर्कशुद्धपध्दतीने विरोध कराय…,not offensive,,
नमस्ते ट्विटरकर आज वाचनात आलेल्या पुस्तकाचे नाव गोष्टी माणसांच्या हे पुस्तक मूळ ‘हाऊ आय टॉट माय ग्रँडमदर टू रीड अँड…,not offensive,,
८ सप्टेंबर बगळ्यांची माळ फुले अशी एकाहून एक सरस गाणी लिहिणारे कवी यांचा स्मृतिदिन निजाम सरकार…,not offensive,,
मनात जे असत ते बोलून लिहायच्या वेळी मी सगळे शब्द बरोबर उच्चारतो पण तेच कागदावर उतरतं असताना हमखास त्यातले २ ३ शब्द इथे तिथे…,not offensive,,
जिथे शिवसेनेचा हाथ असतो तिकडे अनधिकृत बांधकामे पाडली जातात एक आणि दुसरी कंगना ची,not offensive,,
आज ९ सप्टेंबर २०२० बरोबर ५१ वर्षे झाली मध्ये महापूर येऊन गेला ९ सप्टेंबर १९६९ मध्ये आलेल्या ह्या महापुरामळे नाशिक म…,not offensive,,
मरणाची जी असते तीही शेवटी मरूनच जाते जीवनातली जबाबदारी जणू मरणाला मातीच देते …,not offensive,,
सुशांत बिहारचा रिया बँगलोर कंगना हिमाचल प्रदेश आणि भांडणं महाराष्ट्रात हे बरोबर नाही अध्यक्ष महोदय,not offensive,,
धुंद ह्रद्ययाची तारा तु अल्लाद छेडत रहा नकोच थांबु तु आता असाच पडत रहा नकोच समजावु काहीच तु तसाच फक्त कळत रहा होऊ…,not offensive,,
सकाळी सकाळी बातमी २ लाख कोरोना रुग्णांसह पुणे जिल्हा देशांत नंबर१,not offensive,,
२०१६ साली भाजपचे तेव्हाचे आमदार व आताचे खासदार उन्मेष पाटील व इतरांनी माजी सैनिक सोनू म…,not offensive,,
नाव बदलले तर यांचे राजकारण करण्याचा एक मुद्दा कमी होईल ना यांना फक्त घोंगडे भिजत ठेवण्यात मजा ये…,not offensive,,
एमएएच बॅटरी आणि इंचाचा डिस्प्ले असलेला हा डिवाईस फक्त रुपयांमध्ये झाला भारतात लॉन्च,not offensive,,
हे शेतकऱ्यांच्या पाचवी ला पुजलेले आहे साली मोदी साहेबांनी स्वामीनाथन आयोग सत्तेत आल्यावर राबवण्याचं गाजर दाखवलंआम्ही…,not offensive,,
शेजारच्यांच्या घरी जाऊन रविवारचा सिनेमा पाहताना जाहिरात लागल्यावर जेवण आणि पाणी पिण्याची आठ…,not offensive,,
क्रिकेटवेड्या पोरापायी गावातील जमीनदार बाप मोहालीत भाड्याच्या घरात राहू लागला,not offensive,,
कधी अचानक रात्री मला झोप येत नाही आणि मी डोळे न मिटता मी त्या सगळ्या आठवणी आठवतो कधी तिच्या डोळ्यात बघतांनाकधी हसता…,not offensive,,
सुखाच्या एका अपेक्षेने दुःखाचे अनेक वार सहन केले पण सुखाने एक झलक दाखवली आणि दुःखाला बोलावणे पाठवले ©,not offensive,,
गुजराथ मधील ३०२२ मृत्युंची सांख्यीकी १) हाॅस्पीटलायझेशन नंतर पहिल्या २४ तासात ६ ७२ तासात २६ २) वय ६…,not offensive,,
यार या सरकारच्या मंत्र्यांमध्ये शर्यत लागली आहे कोणाला किती धमकी चे फोन येतात म्हणून जणू हे काय कुठ…,not offensive,,
पालकमंत्री साहेब संगमनेर तालुक्यातील गाव आहे माझे साली मी जमीन बँकेकडे गहान ठेऊन …,not offensive,,
जाता जात एक हलकासा घाव दुरावणाऱ्या मनांना न सुटणारा हाव,not offensive,,
आपण दररोज रोपांना पाणी देतो पण फळ फुले फक्त त्या त्या ऋतूमाना प्रमाणेच येतात म्हणूनच आयुष्यात संयम ठेवा प्रत्येक गो…,not offensive,,
प्रेमींनो आली रे आली आली ला भेट द्या आपली टीम बनवा आणि सहभागासा…,not offensive,,
बनगरवाडी व्यंकटेश माडगुळकर आवडता ग्रामीण कथासंग्रह माणदेशातल्या एका लेंगरवाडी नावाच्या वाडीवर…,not offensive,,
कंगनाचे ऑफिस फुटल्यास आज सर्वात जास्त आनंदी हृतीक रोशन असेल,not offensive,,
पंजाबी घरात जन्मलेला अक्षय एवढी भारी मराठी बोलतो याचं अनेकांना आश्चर्य वाटतं आज या खिलाडी कुमारचा वाढदिवस,not offensive,,
मुकेश अंबानी यांच्या निवेदनानुसार वर्षात रिलायन्स सध्याच्या दुप्पट व्यवसाय करत असेल शेअर ची किंमत अगदी व्यवसा…,not offensive,,
हा नागपुरातील नेता महाराष्ट्र व मराठी लोकांनवर एक मोठा काळा कलंक आहे,not offensive,,
मुळे विद्यार्थ्यांची परीक्षा,not offensive,,
महाराष्ट्राचे माजी मुख्यमंत्री हिंदीत का बोलत आहेत? आपल्या भावना त व्यक्त कर…,not offensive,,
कर्म कायम धर्मा पेक्षा श्रेष्ठ राहिलयं कारण धर्म करून तुम्ही देवाकडे याचना करता परंतु कर्म केल्यावर देवा…,not offensive,,
साखर पडो तुमच्या तोंडातखरंच असे झाले असते तर,not offensive,,
महाराष्ट्रात कोरोनाची लागण झालेल्यांची संख्या वर पोहचली असून त्यातील बरे झालेल्यांची संख्या इतकी आहे…,not offensive,,
डॉबाबासाहेब आंबेडकर यांच्या संविधानामुळे आज एका आदिवासी माणसाने चालवणारा ट्रेड भारतात एक नंबरचा ट्रेड होणार आहे ही…,not offensive,,
याआधी कितीजण बोलून गेले तेव्हा झोपले होते का?महाराज्यांच्या…,not offensive,,
मराठा आरक्षण प्रकरण विस्तारित खंडपीठाकडे सोपवलं गेलं आहे पण मराठा आरक्षणाला तात्पुरती स्थगिती देण्यात आली आहे यावर विरोधी…,not offensive,,
बीभत्स बॉलिवूड हिंदी चित्रपटसृष्टीच्या गोजिऱ्या चेहऱ्यामागचं विकृत विद्रुप वास्तव,not offensive,,
गोविंद स्वरूप यांच भारतासाठी योगदान केवढं रिया अन बाकी सगळे तत्सम लोकांचं भारतासाठी योगदान केवढं?? आपला समाज गो…,not offensive,,
जर प्रेमाची परिभाषा जणून घ्यायची असेल तर मग आधी तुम्ही स्वःतावर प्रेम करायला शिकाकारण जो व्यक्ती स्वःतावर प्रेम करतो ना…,not offensive,,
शरीरापेक्षा मनाचा थकवा खूप त्रासदायक असतो शरीर थकंल की शांत झोप लागते आणि मन थकलं की झोप उडते,not offensive,,
सुशांत बिहारचा रिया बंगलोर ची कंगना हिमाचल प्रदेश ची आणि भांडणं मात्र आपल्या लागलेत कुठे नेऊन ठे…,not offensive,,
समोरचा माणूस ज्ञानी की अज्ञानी हे तुम्हाला त्या मुद्द्यावर किती ज्ञान आहे यावर अवलंबून आहे,not offensive,,
वाल्यांना राजकारण करता येत नाही हे त्रिवार सत्य आहे आज शिवसेनेने जसा सूड घेतला तसलं कृत्य जर भाजपच्या महापौ…,not offensive,,
आज कंगना येतीये का मा पंतप्रधान तेच कळत नाहीये त्यात आजीचा प्रश्न तीच घर पडायचा काय संबंध इतके दिवस त्यांना दिस…,not offensive,,
सुडाचे राजकारण करणार्‍या शिवसेनेचा निषेध,not offensive,,
सोप्पे आहे मधील सीक्रेट चॅट लपवणे फॉलो करा या स्टेप्स,not offensive,,
सरकार आणि विरोधी पक्षांनी याबद्दल बोललं पाहिजे ते कंगनाचे काय ते कायद्याने होउदे सरकार व्यवसाय वाढी साठी काय करत आहे हे…,not offensive,,
दादा शेतकऱ्यांचा आणि गरिबाच्या मुलांचं कुठ चुकत आहे तुम्ही च सांगा मराठा आरक्षण स्थगित केलं आणि लगेच पो…,not offensive,,
तू बनशील का ची संध्याकाळ मस्त पैकी तुज्यात भटकत बसेन,not offensive,,
आज ‘अक्षरनामा मध्ये दलित आदिवासी अल्पसंख्याक समाजाचे प्रतिनिधित्व नसणाऱ्या आणि विशिष्ट विचारसरणी प्रतिबिंबित करणाऱ्या धो…,not offensive,,
योग्य व्यक्तीच्या हाती अयोग्य व्यक्ती आणि अयोग्य व्यक्तीच्या हाती योग्य व्यक्ती गेल्याने प्रेमाला निष्कारण बदनाम व्हा…,not offensive,,
ती यायच्या आधीच तोडफोड सुरु आणि ती येताच तोडफोड बंद एवढं घाबरायचं ??,not offensive,,
उठा उठा सकाळ झाली देशातील काहीतरी विकायची वेळ झाली सुप्रभात,not offensive,,
झाशीची राणी लक्ष्मीबाई नेवाळकर होत्या झाशी संस्थान साम्राज्याच्या सरदाराचे होते उर्फ,not offensive,,
विदर्भ महाराष्ट्राचाच तिकडचे काही लोक हिंदी बोलतात म्हणून विदर्भ मध्यप्रदेशचा भाग म्हणत असतील ते काश्मीरचे बहुतांशी नागरिक…,not offensive,,
तुषार दामगुडे ह्या मावळ्यांनी भंगार परिषद संबंध यांच्याबद्दल तक्रार दाखल केली होती आपल्या आसपास…,not offensive,,
आता आला आहे स्वस्त एक्सबॉक्स गेमिंग कॉन्सोल अधिक माहिती,not offensive,,
महापालिका परिवहन उपक्रमामार्फत या मार्गावरील बससेवा सुरू आहे या बसमध्ये जागा मिळविण्यासाठी प्रवाशांची दर…,not offensive,,
कोरोनाकाळात स्वतःचे अपयश झाकण्यासाठी केंद्रातील भाजप आणि राज्यातील महाभकास आघाडी सुशांत सिंग प्रकरणाचा पुरेपूर वापर…,not offensive,,
विदर्भातील पूरस्थिती मुळे झालेले नुकसान प्रचंड आहे राज्यकर्त्यांनी पूरस्थितीची म्हणावी तशी दखल घेतलेली दिस…,not offensive,,
दूरदर्शन च्या काळात वृत्तनिवेदकाना असणारा मान सन्मान आजच्या या ब्रेकिंग न्युज देणाऱ्या पत्रकारांनी धुळीला मिळवला न्यूज चॅनेल…,not offensive,,
कधी कोणत्या अपप्रवृत्ती कडून माझ्या जिवास धोका आहे असं वाटेल तेव्हा मी फक्त यांच्याकडे हक्काने मदत मा…,not offensive,,
उद्धव ठाकरे यांना एकेरी संबोधलं म्हणून हक्कभंग आणल्या जातो मग फडणवीस मुख्यमंत्री असताना त्यांना शरीरावरुन विरोधक टर…,not offensive,,
