tweet,subtask_a,subtask_b,subtask_c
"RT @kale_vp: @ChitraKWagh आंतरराष्ट्रीय महिला खेळाडूवर बलात्कार , आरोपी संजय मिश्राला अटक करण्यात आली आहे. डीएसपी दिलीप खलको यांनी सांगितलं…",Offensive,TIN,IND
@ChitraKWagh हा मग बनेल बाई मेहबूब शेख यांनी बलात्कार केला का नाही किंवा समंतीने त्यांचे संबंध झाले हे माननीय न्या… https://t.co/H49f9BSq7G,Offensive,TIN,IND
@abpmajhatv @Jayant_R_Patil ड्रगिस्ट म्हणजे नागरीक का? या मंत्र्याचे डोके फिरले आहे का? देशद्रोही दाऊद तुमचा कोण ला… https://t.co/CDrSmPwpze,Offensive,TIN,IND
RT @shivaniACH: काँग्रेस का 70 वर्षे टिकली हे काही सांगायची गरज पडत नाही.मोदी सरकार हे आतापर्यंतच सर्वात नालायक सरकार,Offensive,TIN,IND
@manjrekarmahesh बिग बॉस गेम आहे का नालायक पणाचा कळस.. बिग बॉस ला खेळात objection घेऊन खेळ थांबवता येत नाही.. तो एक… https://t.co/FrENswrdYf,Offensive,TIN,IND
दुसऱ्याला नालायक ठरवून आपण आपली लायकी सिध्द करत नाही हे वैश्विक सत्य आहे. @nawabmalikncp https://t.co/GtdQh0ykZE,Offensive,TIN,IND
@Leo_07_07_07_07 दुसऱ्याला नालायक ठरवून आपण आपली लायकी सिध्द करत नाही हे वैश्विक सत्य आहे.,Offensive,TIN,IND
@prakash_andade @KapilPatil_ @narendramodi @PMOIndia @BJP4India @BJP4Maharashtra @PiyushGoyal राज्यसरकार नालायक आहे… https://t.co/Z5aZ7ZzDO5,Offensive,TIN,IND
"@rautsanjay61 महाराष्ट्रात साधु ची हत्या होते , त्या वेली तोंडात घेतला होता का, अरे किती खाली पडाल, जनाची नाही तर म… https://t.co/Zond99LO0X",Offensive,TIN,IND
@TV9Marathi राऊत सारखा नालायक माणूस नाही कोण,Offensive,TIN,IND
RT @RansingAkshay3: @ravikantvarpe @NCPspeaks हा कुत्रा तुषार भोसले हा कुत्रा विष्ठा खातो याला चोप दिला पाहिजे याच्या सारख्या नालायक औला…,Offensive,TIN,IND
@ravikantvarpe @NCPspeaks हा कुत्रा तुषार भोसले हा कुत्रा विष्ठा खातो याला चोप दिला पाहिजे याच्या सारख्या नालायक औलादी हरामखोर,Offensive,TIN,IND
@garg_trupti ही नालायक साली आपलीच गद्दार,Offensive,TIN,IND
"RT @GauVartak: ते परब गायब आहेत का जागेवर ??
सरकारला कोणाचच काही पडलेल नाही.शेतकरी ,नोकरदार,विद्यार्थ्यी, परिक्षार्थी आणि आता एस .टी .कर्म…",Offensive,TIN,IND
@garg_trupti आपलेच नालायक आहेत.... इतरांना बोलण्यात काही अर्थ नाही... आणि पुणेकर हा कार्यक्रम आवर्जून पहातील ....,Offensive,TIN,IND
@RahulGandhi नालायक पक्ष काँग्रेस,Offensive,TIN,GRP
"सगळेच नालायक असतात का ???
आजवर अनेक जीव गेले तेव्हा कुठे मेले होते का हे ...
आज चाटायला सुरू केल
बिनलाजे कुठले https://t.co/zWYxuROg9Z",Offensive,TIN,IND
"@nawabmalikncp अरे भंगारवाल्या .. धनंजय मुंडे बद्दल पण बोल. त्याचे पण दोन लग्न झालेत..
भंगारवाला नालायक",Offensive,TIN,IND
दावा पक्का होईल..... बेशरम... नालायक,Offensive,TIN,IND
@swarraj5 @prizadhavv अरे तो राज ठाकरे कुठ गेला आता त्याचे मराठ प्रेम कुठ गेलं ते लाडकुळ मराठी माणसाची एवढी लाज काढ… https://t.co/40tkbQcGTq,Offensive,TIN,IND
"@sumrag @ShefVaidya आता तरी सुधरा। ते कोणाचेच नाहीत, ती गिधाडं आहेत लचके तोडणारी, तुम्हीही मागे अशेच बरळला होतात।… https://t.co/hVMhnLr1Yx",Offensive,TIN,IND
@BhatkhalkarA तुझ्या डांगीवर पोकळ बांबु चे फटके दिले पाहीजे. तो हरामखोर तोतर्या नांगरे पाटलांवर आरोप करत होता ते… https://t.co/9Ue1b9AldU,Offensive,TIN,IND
@Mpsc_Andolan @rajeshtope11 @PrasannJOSHI @ad48154b3c114b4 @CMOMaharashtra @ravikantvarpe @RRPSpeaks… https://t.co/7dvfj2RBhQ,Offensive,TIN,IND
RT @YZQWERTY: .@RavindraAmbekar सरांनी शमीला ट्रोल करणाऱ्या समाजकंटकांचे IP address ट्रेस करून त्यांची नावे आणि रहिवासी ठिकाण मॅक्स महारा…,Offensive,TIN,IND
@Republic_Bharat महा नालायक।,Offensive,TIN,IND
"@KiritSomaiya तुमच्या भाजप सारख्या नालायक पक्षाने मराठी अस्मितेच्या गोष्टी करू नये,ज्यांनी सत्ता गेल्यापासून महारा… https://t.co/k8gUKZMqTU",Offensive,TIN,IND
@anu_tiwari23 महा नालायक h ये हरामी,Offensive,TIN,IND
"@BhatkhalkarA तुमच्या भाजप सारख्या नालायक पक्षाने मराठी अस्मितेच्या गोष्टी करू नये,ज्यांनी सत्ता गेल्यापासून महारा… https://t.co/Bp5xztvBfz",Offensive,TIN,IND
@waglenikhil अरे थु तुझ्या जिंदगीवर...हिंदू म्हणून घ्यायची लाज वाटत असेल तर इस्लाम कबूल कर आणि सुंता करून घे तुझा...नालायक माणूस,Offensive,TIN,IND
नालायक माणसा वाजे च्या वेळी तू अस बोलत होता https://t.co/aCZT6aaTB2,Offensive,TIN,IND
@MHstudentsVoice @Mpsc_Andolan @PSamratSakal @Educate_Maha @Nildreams90 @jogalshailaja ह्याला आपल्यापासून दूरच ठेवा… https://t.co/mzpF39stgc,Offensive,TIN,IND
RT @DesaiPraniti: शैलजा जोगळवर भुंकणारे नालायक परीक्षा भरतीच्या भोंगळ कारभारावर बोलले नाही. भडव्यांनो दम असेल ना तर तुमच्या सो कॉल्ड घोटा…,Offensive,TIN,IND
@typicalsagi1266 @abpmajhatv नरुशेठ नालायक माणूस आहे !,Offensive,TIN,IND
@TV9Marathi @nawabmalikncp @NCPspeaks तो ज्ञानदेव असो नाही तर दाऊद त्या दोघाची आय तिकडच घाला आणि ह्या गंजेडी च्या… https://t.co/IaikDHYFPk,Offensive,TIN,IND
"मलिकने गांजाचा जेवढा अभ्यास केला तेवढा अभ्यास शेतकऱ्याचा कांद्याचा व दुधाचा केला असता तर शेतकरी सुखावला असतात .
#नालायक_सरकार",Offensive,TIN,IND
"RT @Somnath05010249: @meNeeleshNRane क्रिकेट खेळ आहे हार-जीत चालतच राहील,
मुळात तो प्रश्नच नाही, प्रश्न हा आहे पाकिस्तान जिंकल्यानंतर भारता…",Offensive,TIN,IND
"RT @rane27_ar: @BhatkhalkarA अतुल तुमचं दुतोंडी मराठी प्रेम जगाला माहीत रे,आज भाजप सारख्या नालायक पक्षामुळे या अशा अधिकाऱ्यांचा हकनाक बळी…",Offensive,TIN,IND
"भाजपा प्रायोजित
n नालायक
c करप्ट
b बियुरो है https://t.co/CZDD2JElQa",Offensive,TIN,IND
"@RamdasAthawale @HindurashtraBJP @BJP4Maharashtra
@ShivSena
@NCPspeaks
त्या गरीब बाॅडीगार्डला 5-50 लाख किंवा 1,2… https://t.co/pMTlpuRsja",Offensive,TIN,IND
जे लोक काल भारत हरला म्हणुन @MdShami11 ला धर्मावरुन टार्गेट करत आहेत ते नुसते नालायक नाही तर निच आहेत जर हाच नियम… https://t.co/odTiYOCQLS,Offensive,TIN,IND
"पाकडे जिंकले म्हणून भारतात फटाके फोडणारे जितके नालायक आणि फितूर आहेत
तितकेच महोम्मद शमी मुस्लीम आहे म्हणून त्याला… https://t.co/l8iqRY0nPx",Offensive,TIN,IND
@BhatkhalkarA कोणता गांजा ओढता तुम्ही समीर दाऊद(ज्ञानोबा)वानखेडे तो मुस्लिम आहे आणि दुसर त्याने sc मधून नौकरी प… https://t.co/FMS5xGEA58,Offensive,TIN,IND
@vp68153320 @Muk_Nayak @CMOMaharashtra @RealBacchuKadu @rajeshtope11 @bb_thorat @AjitPawarSpeaks निवडणूक येताच शे… https://t.co/reuJaEpoee,Offensive,TIN,IND
@Chiku_taku_Says नालायक पणाचा कळस गाठलाय यांनी😠,Offensive,TIN,IND
@Marathi_Rash @saamTVnews अतिशय घाण प्रकार चालवला आहे तुम्ही आणि तो नालायक सचिन ह्याला लाईक करतो,Offensive,TIN,IND
@Deshmukh1803 @meNeeleshNRane तुम्हाला थोडी तरी अक्कल उरलीसुरली असेल तर ह्या नालायक लोकानी फटाके वाजवून काय गुन्हा केला आहे हे कळेल 👎😤😡,Offensive,TIN,IND
"@TV9Marathi भाजप चा काय संबंध सरकार तुमचं , गृहमंत्री तुमचा , पोलीस तुमचे ... आता तुम्ही नालायक असाल तर त्याचा दोष भाजपला कशाला देताय",Offensive,TIN,IND
"@meNeeleshNRane क्रिकेट खेळ आहे हार-जीत चालतच राहील,
मुळात तो प्रश्नच नाही, प्रश्न हा आहे पाकिस्तान जिंकल्यानंतर भा… https://t.co/PYkTMUfA4v",Offensive,TIN,IND
@LoksattaLive सरळ सरळ बॉलिवूड मधील काही निच नालायक जनावरांन साठी हे काही निच राजकारणी दलाली करत आहेत,Offensive,TIN,IND
@rautsanjay61 @Najir_Hussain88 नालायक बीजेपी वाले साले महाराष्ट्राला बदनाम करत आहे आणि गुजरातचा पोट भरत आहे इकडुन… https://t.co/WCGLNApKim,Offensive,TIN,IND
@Akshay_Kale96 @d590NMx8dstLnQv @Rupesh3134 @SpeaksNeha @ParagSMohite @AnaghaAcharya @BodkheShilpa @IMJagtapPK_9… https://t.co/ZR6kSwCwBr,Offensive,TIN,IND
RT @AnilKum08877230: नानी का नालायक नाती,Offensive,TIN,IND
टाका याला आत कसली याची देशसेवा नालायक वानखेडे आमच्या महाराष्ट्राला बदनाम करतोय😡😡😡 https://t.co/fi05l8vrvD,Offensive,TIN,IND
"@ramkadam
@BJP4Maharashtra @BJP4India @BJP4Mumbai @BJP4Bihar @BJP4Delhi
👿अरे नालायक महाराष्ट्रद्रोही राम्या तुला नं… https://t.co/sU9aoK4Psg",Offensive,TIN,IND
RT @ravibhagwat14: नालायक सरकार आहे गांज्या जास्त च ओढतात,Offensive,TIN,IND
"इतकी चिड,राग,उद्वेग येतोय ना तो महाराष्ट्राच्या #आरोग्यभरती_की_भोंगळभरती परीक्षेच्या संदर्भात
परिक्षा घेनर्या विभा… https://t.co/hQzoVInnaf",Offensive,TIN,IND
"प्रचार सभा सोडून ह्या नालायक लोकांना दुसरं काही दिसत नाही का
आरोग्य भरती गोंधळ https://t.co/l5rcDu43Si",Offensive,TIN,IND
"RT @AshishAchan: ट्रेंड करून काहीही फायदा नाही , करण मविआ कडे कायदा नाही 😡
मविआ आशा नालायक लोकांविरुद्ध का कारवाही करत नाही याची माहिती @D…",Offensive,TIN,IND
"@ramkadam
@BJP4Maharashtra
@BJP4Mumbai
@NiteshNRane
अरे नालायक हुजऱ्या किती खाणार,GU ची चाटूगिरी करणार 👿केंद्राच्या… https://t.co/LPd6Cu90Sl",Offensive,TIN,IND
"ट्रेंड करून काहीही फायदा नाही , करण मविआ कडे कायदा नाही 😡
मविआ आशा नालायक लोकांविरुद्ध का कारवाही करत नाही याची मा… https://t.co/5Lx6wVdqPi",Offensive,TIN,IND
@Mpsc_Andolan @rajeshtope11 @CMOMaharashtra @PrasannJOSHI @ravikantvarpe नालायक लोकांच्या हाती सत्ता दिली की असच होत,Offensive,TIN,IND
@ShefVaidya शेफाली तुझा पिछवाड़ा वर काय फेकू आला होता काय टोचण द्यायला की रोज सकाळ संध्याकाळ त्याच्या घरी जाऊन तोह… https://t.co/iJhYfnTOid,Offensive,TIN,IND
"RT @TUSHARKHARE14: ✍️
योग्यवेळी कुठे काय बोललं पाहिजे आणि योग्यवेळी कुठे मौन बाळगलं पाहिजे. हे ज्याला कळतं तो असतो ""लायक"" बाकी सगळे ""नालायक""",Offensive,TIN,IND
@abpmajhatv याच्या एवढा नालायक माणूस या जगात नाही. काहीही बोलतो. 100 नाही दिली तर मग महाराष्ट्र सरकार ने किती ते… https://t.co/scyFxMmQJF,Offensive,TIN,IND
"@viraj_gudekar नारायण राणे, काहीतरी करा पण हे दळभद्री सरकार घालवा....अतोनात बदनामी केली आहे या सरकारने महाराष्ट्रा… https://t.co/yatp2QULbS",Offensive,TIN,IND
दळभद्री भस्म्या झालाय ह्यांना दळिद्री https://t.co/6opyWkmLNE,Offensive,TIN,IND
RT @sagarpatil17ya1: नगर जिल्ह्यातील शेवगाव एसटी डेपोमध्ये कार्यरत असणारे दिलीप काकडे यांनी आत्महत्या केली. आजपर्यंत 28 एसटी कर्मचाऱ्यांनी…,Offensive,TIN,IND
@9900Vikram हे असेलच दळभद्री काल मन्नत बाहेर फटाके फोडत होते.😬,Offensive,TIN,IND
"RT @KanakeNaresh: तुम्ही आत्महत्या करा किंवा काहीही करा, या दळभद्री सरकारला काहीही फरक पडणार नाही.
जनतेनी यांना याच कारणामुळे नाकारलं होतं.…",Offensive,TIN,IND
"@milind_naikare @Vijay76430149 @sanamalikshaikh अरे भाई तो हरामी तर राष्ट्रीय गीत, तिरंग्याला सलूट सुध्दा करत नाही… https://t.co/BWG2kJYhXb",Offensive,TIN,IND
@the_suraj09 शेठजींची नावं घेऊ तितकी कमी तरी पण जशोदा जी दळभद्री म्हणत असणार..,Offensive,TIN,IND
RT @9900Vikram: हे आर्यन खान सारखी दलिंदर जरी बाहेर आली तरी घंटा फरक पडत नाही. एक गोष्ट मात्र खरी आहे हिंदू लोकांची एकी ही कामाला आली. त्या…,Offensive,TIN,IND
RT @9900Vikram: @TV9Marathi हरामखोरानो तुमचा बाप मेला का आई? एक गरीब एसटी कर्मचारी आत्महत्या करतोय त्याबद्दल बोलायचं सोडून त्या आर्यन खानची…,Offensive,TIN,IND
"तुम्ही आत्महत्या करा किंवा काहीही करा, या दळभद्री सरकारला काहीही फरक पडणार नाही.
जनतेनी यांना याच कारणामुळे नाकारलं… https://t.co/NUq8zLBsa4",Offensive,TIN,IND
@abpmajhatv हे सरकार नकोय... दळभद्री आहेत हे सगळे...,Offensive,TIN,GRP
महाराष्ट्रातील सरकार बरखास्त व्हावे आणि आता आप ची गरज आहे महाराष्ट्राला बस्स करा हे.... दळभद्री सगळे आहेत हे,Offensive,TIN,GRP
कोरोना काळात स्वतःच्या दळभद्री पणा मुळे राज्यात लाखो बळी जात असताना @PawarSpeaks चे घ्रहमंत्री वसुली करण्यात व्यस्त… https://t.co/E52qmtrdT1,Offensive,TIN,IND
"घाटकोपर स्टेशनला खूप TC आहेत रेल्वेतिकीट चेक करण्यासाठी..तिकीट चालू करून बंद का करायची 🤔
सर्वसामान्यांसाठी किती… https://t.co/3xDp1j7gLp",Offensive,TIN,IND
"@TV9Marathi @iamsrk @nawabmalikncp @OfficeofNM वा काय चाहते आहेत असे, उद्या या चाहत्यांना शाहरुख च्या घरातल्यांची… https://t.co/DVdwXLdHEv",Offensive,TIN,IND
"RT @SAGARBRATHOD2: @lokmat गोळ्या घालून मारल पाहिजे यांना, यांना फक्त सत्ता पद पैसा हवा आहे, याच्या व्यतिरिक्त दुसरे काही नको. एका कर्तव्य…",Offensive,TIN,IND
"RT @OmkarThatte: स्तुत्य decision!!!
पण दळभद्री opposition ह्या वर Tata ला पैसे पुरवायचे प्रयत्न म्हणून राळ उठवेल
🤦 https://t.co/Fu16JDjK8P",Offensive,TIN,IND
"@lokmat गोळ्या घालून मारल पाहिजे यांना, यांना फक्त सत्ता पद पैसा हवा आहे, याच्या व्यतिरिक्त दुसरे काही नको. एका क… https://t.co/PV7XzMXIQU",Offensive,TIN,IND
"स्तुत्य decision!!!
पण दळभद्री opposition ह्या वर Tata ला पैसे पुरवायचे प्रयत्न म्हणून राळ उठवेल
🤦 https://t.co/Fu16JDjK8P",Offensive,TIN,IND
"खरंच दळभद्री पणा आहे, सरकार कोणताही असो शेतकऱ्याची अवस्था अशीच असणार यांना फक्त यांच्या सत्तेच पडलेलं आहे एक दिवस… https://t.co/AbwIhY93rm",Offensive,TIN,IND
@UnmeshPatilBjp @CMOMaharashtra @Jayant_R_Patil @dadajibhuse @GulabraojiP @AbdulSattar_99 या दळभद्री सरकार साठी प… https://t.co/H7nFQQwMYO,Offensive,TIN,IND
@BhushanAsks @Mahadev_Balgude जर वानखडे च खोट्या cert वर IRS झाला असेल तर त्याची केस तरी किती खरी असेल.. दोषींना शि… https://t.co/J0AQ5Zn9re,Offensive,TIN,IND
@_Siddhesh_wagh दळभद्री शेळीब्रेटी पिव्वर मराठीत पांचट माल असतो तो 😂,Offensive,TIN,IND
"फक्त 2 जिल्हे बाकी होते.
सगळा महाराष्ट्र भिरला असता आपला मित्र...😠(दळभद्री कुठले).
महाभकास आघाडी...… https://t.co/QBfxWerwWn",Offensive,TIN,IND
"@abpmajhatv @nawabmalikncp @7_ganesh दळभद्री चायबिस्कूट, किती ही लाचारी
अशा चॅनल चे दर्शक आहोत जे नावाचा लोगो सुध्दा मराठीत दाखवत नाहीत",Offensive,TIN,IND
"@waqyounis99 दळभद्री
#INDvPAK",Offensive,TIN,IND
@LoksattaLive @nawabmalikncp @NCPspeaks तुम्ही पण अमान्य दळभद्री युतीकडून मंत्री झाला आहात राजीनामा द्या,Offensive,TIN,IND
... आता देवेंद्र जींनी मिळवलेल्या CDR ची चौकशी करा... पाच वर्षे याच पोरखेळात घालवा... महा दळभद्री आघाडी सरकार... https://t.co/WuK66xLts7,Offensive,TIN,IND
"RT @SBP_Nationalist: त्या रात्री सलमान दारू पिऊन गाडी चालवत होता' हे खरं बोलणंच त्याला भोवलं.नीट आठवून बघा,तेव्हाही हेच दळभद्री हरामखोर खु…",Offensive,TIN,IND
"@pras501 @begin_crazy @paddy__064 ज्याला एकपण सीट टिकवता येत नाही तो मोठा दळभद्री..,.😂😂😂",Offensive,TIN,IND
"@MeeTejaBoltoy जे कारवाई करत आहेत त्यांची बंडल बाजी, दळभद्री पणा सगळ्या जगासमोर आता आलाच आहे, कोण कुठला गोसावी भानु… https://t.co/6VJ5LxGB7n",Offensive,TIN,IND
@Secular_babaa किती दळभद्री असतात ह्याचे तथाकथीत मामु जाम घाबरतात कारवाई करायला अस काय माहितीय राजसाहेबाना की एवढे घाबरतात,Offensive,TIN,IND
@begin_crazy @paddy__064 अंकुश राऊत म्हणजे ऊधव ईतका दळभद्री हाय तर काहीच कारवाई नाय करत,Offensive,TIN,IND
@ypxuhOSCWpcRder @paddy__064 अंकुश राऊत म्हणजे ऊधव ईतका दळभद्री हाय तर काहीच कारवाई नाय करत,Offensive,TIN,IND
"@AmartyaR01 @GloriousHindu @BJP4Maharashtra भाजपला त्यांच्या दळभद्री ""सबका विश्वास"" ह्या तत्वामुळे काहीही भूमिका घे… https://t.co/BPLNYNbXJH",Offensive,TIN,IND
@somraje अरे दळभद्री गेले असतील आणि गेलेत फरक पण नाय समजत कठीण हाय कठीण हाय,Offensive,TIN,IND
@somraje काय करत्यात नक्की दुबईत तै दळभद्री,Offensive,TIN,IND
@somraje व्वा खुपछान दळभद्री कोग्रेस राष्ट्रवादी आमदाराना ओळखत नाही तुम्ही,Offensive,TIN,IND
@somraje मला सांग प्रतिक समराज हे तुमचे आमदार दळभद्री दुबई ला काय एकमेकाची मारायला गेले आहेत का भाई च्या सागण्याव… https://t.co/h6ITMmwv7i,Offensive,TIN,IND
@praveengavit11 @somraje अरे म्हणजे असे म्हणायचे हाय दळभद्री हाय ऊधव ना काहीच कारवाई करु शकत नाय,Offensive,TIN,IND
"RT @MaheshS52606683: दरिद्री असावं हो पण दळभद्री असु नये..
दळभद्री सरकारचा निषेध... नाकर्तेपणाचा कळस आहे हा .. शाहरुखच्या पोरांचं शेंबूड पु…",Offensive,TIN,IND
@ChitraKWagh @ChitraKWagh उर्फ विचित्रा बाई तुम्ही या आधी लय आभाळ हेपळलं आहे.कृपा करून भिमाचे नाव असल्या दळभद्री सो… https://t.co/7xItQsRQ0I,Offensive,TIN,IND
@jayeshwani @NmNSpeaksXOXO रडवे दळभद्री. . .,Offensive,TIN,IND
RT @rkaralespeaks: .@nitin_gadkari साहेब आज आपण अहमदनगर जिल्ह्यात आहात तर तेवढं नगर शहरातून बाहेर पडून पुढे शिर्डीकोपरगाव पर्यंत नगर मनमाड…,Offensive,TIN,IND
"@Coolkiranj पहिला वाटलं दिवाळी येतेय,म्हणून वाजत असतील पण नंतर लक्षात आलं की बरोबर भारताची विकेट पडल्यावर वाजत आहेत… https://t.co/sf0I2jJLol",Offensive,TIN,IND
"त्या रात्री सलमान दारू पिऊन गाडी चालवत होता' हे खरं बोलणंच त्याला भोवलं.नीट आठवून बघा,तेव्हाही हेच दळभद्री हरामखोर… https://t.co/uevDBXqIoF",Offensive,TIN,IND
"हे खरं बोलणंच त्याला भोवलं.नीट आठवून बघा.
तेव्हाही हेच दळभद्री हरामखोर खुर्च्या उबवत होते.
रस्त्यावर चिरडलेल्या गरी… https://t.co/tzPttT2Msx",Offensive,TIN,IND
@Chav0_ @AmartyaR01 @sanjaygaikwad34 भाऊ मी तर डायरेक्ट खराटा शॉट देतो बघ .. फक्त मिस कॉल दे....हे असले दळभद्री नुस… https://t.co/YUpMIaRNbJ,Offensive,TIN,IND
@bakshi_speaks @JAYD1114 एकही मैच न जिंको हे दळभद्री....,Offensive,TIN,IND
दळभद्री गोलंदाजांनी केला हिंदुस्थानाचा घात!😒😒,Offensive,TIN,GRP
"आम्ही एवढे विश्वगुरू आणि फक्त दीडशे रन करता तुम्ही..
दळभद्री कुठचे..
थांबा दुबईतून आल्यावर ‘मन की बात’च घेतो तुमची
#INDvPAK",Offensive,TIN,IND
@meNeeleshNRane @rautsanjay61 संज्या दोन दिवसांपूर्वी बोलला होता की महाविकास आघाडीचं सरकर हे देशातील सर्वोत्तम सरका… https://t.co/Sl0IQ0ApoP,Offensive,TIN,IND
@BhausahebAjabe @Dwalsepatil @nawabmalikncp वा ट ऐ दळभद्री ....बरीबाचा जेम्स बोन्ड ...😂,Offensive,TIN,IND
पुढच्या वेळी लोक भाजपला जिंकवण्यासाठी नाहीतर हे दळभद्री सरकार पाडण्यासाठी मतदान करतील. https://t.co/omEp2EGKJQ,Offensive,TIN,IND
@rautsanjay61 @Dwalsepatil @CMOMaharashtra गांजा ची झिंग उतरली नाही का यांची? का कंपाऊंडर ने दिलेल्या गोळ्या संपल्या? दळभद्री नेता.,Offensive,TIN,IND
RT @desaipankaj1: @IndiaToday @kamleshsutar @OfficeofUT @nawabmalikncp @Dwalsepatil ताबडतोब गुन्हा दाखल केला गेला पाहीजे. 🙏🙏 दरोडेखोर परवड…,Offensive,TIN,IND
@IndiaToday @kamleshsutar @OfficeofUT @nawabmalikncp @Dwalsepatil ताबडतोब गुन्हा दाखल केला गेला पाहीजे. 🙏🙏 दरोडेखोर… https://t.co/DFxpBbS56w,Offensive,TIN,IND
RT @Matter0045: @TV9Marathi मराठी लाचार व दळभद्री मिडीया,Offensive,TIN,IND
@Mpsc_Andolan @rajeshtope11 @OfficeofUT @RRPSpeaks @AjitPawarSpeaks @PrasannJOSHI या दळभद्री मंत्र्याचा राजीनामा घे… https://t.co/ga5daU6Kud,Offensive,TIN,IND
RT @maharaj_121212: @TV9Marathi NCB काही बोलली की तो आरोप .... आणि @nawabmalikncp काही बारगळला की खुलासा ... असल्या दळभद्री पत्रकारांनी महा…,Offensive,TIN,IND
@TV9Marathi NCB काही बोलली की तो आरोप .... आणि @nawabmalikncp काही बारगळला की खुलासा ... असल्या दळभद्री पत्रकारांनी… https://t.co/CeTuloV33C,Offensive,TIN,IND
"@pratapabhijeets @DrKumarVishwas ये बहुत बड़ी कमजोरी है इनकी।दुनिया कितनी पेचीदी है, इनको अहसास नहीं।इतनी मिलावट है… https://t.co/qZDJ3b7AMN",Offensive,TIN,IND
"@RRPSpeaks मूर्ख माणसा आजचे दैनिक वर्तमानपत्र वाच सगळीकडे तूझ्या सरकारचे धिंडवडे निघाले आहेत......
तुम्हाला स्प… https://t.co/DygS4OdQHz",Offensive,TIN,IND
RT @d590NMx8dstLnQv: याला म्हणतात।येत बैला घाल माझ्यात शिंग😷😷😷 https://t.co/6SkGv38nRk,Offensive,TIN,IND
"RT @kokantalo_zil: डबलबारी चालू असताना
Normal people : वा बुवा क्या बात है...!!!
आमच्याकडे : पेटव बुवा , शेलाव बुवा , खदलव बुवा शाप नायसो…",Offensive,TIN,IND
RT @Kalnirnay: भारतात आधुनिक वैद्यक संशोधनाची पायाभरणी करणारे आघाडीचे वैद्यकशास्त्रज्ञ आणि जीवाणूशास्त्रज्ञ तसेच देशातील पॅथॉलॉजी अँड मेडिक…,Offensive,TIN,IND
"@smitprabhu @mangesh__g Srk अँड गौरी बोलत असेल
#आर्यन_खान नक्की माझा च मुलगा आहे ना....",Offensive,TIN,IND
"RT @Liberal_India1: मामु कहानी सुनाते रह गये और लडके ने चांद चुम लिया - अमोल उदगीरकर
२०१२ मध्ये व्हिएन्नामध्ये एक जागतिक कॉन्फर…",Offensive,TIN,IND
"धन्यवाद कुणाल भो ♥️
वैतागवाडी अँड टीम कडून
सर्वांचे जाहीर आभार ☺️🙏🙏.... ❤️....
संडे हो या मंडे रोज खावो अंडे 🥚🥚… https://t.co/TMkYXPVWKq",Offensive,TIN,IND
@waglenikhil हा माणूस ओळखला का हाच तो माणूस रवींद्र पाटील जो सलमान खानचे हिट अँड रन केस मध्ये कर्तव्य बजावत होता… https://t.co/TZiut7fRSR,Offensive,TIN,IND
"प्रभुत्व एज्युकेशनल अँड मेडिकल ट्रस्ट तसेच नगरसेविका सौ. रिद्धी खुरसंगे यांच्यातर्फे विभागासाठी आधार कार्ड, पॅन का… https://t.co/BzJ0llXdPi",Offensive,TIN,IND
"RT @BharatGanmale: गुरुजी: बाळ शरद... आज एवढा आनंदी का आहेस? शरद: गुरुजी आज माझ्या बकरीनं अंड दिलंय
गुरुजी: काय फालतूपणा आहे, बकरी कशी…",Offensive,TIN,IND
"*गुरुजी:* बाळ शरद... आज एवढा आनंदी का आहेस? शरद: गुरुजी आज माझ्या बकरीनं अंड दिलंय
गुरुजी: काय फालतूपणा आहे, बकरी क… https://t.co/AmNryE7pCt",Offensive,TIN,IND
"@rautsanjay61 Joke of the Year
गुरुजी: बाळ शरद.. आज एवढा आनंदी का आहेस? 🤔
शरद: गुरुजी आज माझ्या बकरीनं अंड दिलंय 😄… https://t.co/AckmDlg3n2",Offensive,TIN,IND
@_ShivaDC @pritesh4532 आय विल फाईंड यु अँड आय विल किल यु😡😡,Offensive,TIN,IND
RT @marathikedar: नवरात्रीत अंड खाण्यावरून स्वतःला मराठ्यांचा प्रतिनिधी समजणारा एक जोकर ट्विटर वर जातीयवादाची आग पेटवतो . त्या आगेत काही…,Offensive,TIN,IND
तुमच्या तोंडात साखर पडो,Offensive,TIN,IND
डॉक्टर्सची कमतरता,Offensive,TIN,IND
मराठी भय्या ज्या देशाला राष्ट्रभाषा नाही आणि राज्य हे भाषेच्या आधारावर आहे त्यामळे आधी राज्यघटना वाच आणि त्याम…,Offensive,TIN,IND
मी काय लोकप्रतिनिधी आहे का प्रश्न विचारायला? ज्यांना मतं दिल्यात त्यांना विचार आणि केंद्र सरकारला…,Offensive,TIN,IND
१२ लाखाच्या कोथिंबिरीची जेवढी चर्चा होतेय तेवढीच दखल जर कवडीमोल जाणाऱ्या आणि उत्पादन खर्च पण न निघालेल्या शेतमालाची…,Offensive,TIN,IND
शरीरापेक्षा मनाचा थकवा खूप त्रासदायक असतो शरीर थकंल की शांत झोप लागते आणि मन थकलं की झोप उडते …,Offensive,TIN,IND
आपल्या कार्याद्वारे समाजसेवेचा वसा असाचं चालू ठेवेल १५ सप्टेंबर १९८३ साली,Offensive,TIN,IND
बारबाला इटेलियन रांड,Offensive,TIN,IND
माझा नवीन व्यवसाय मलाई मावा पेढे,Offensive,TIN,IND
